prefecture_norm,year,population_final,is_observed,is_interpolated
Aichi,1872,1210368.0,True,False
Aichi,1873,1217444.0,True,False
Aichi,1874,1217521.0,True,False
Aichi,1875,1234003.0,True,False
Aichi,1876,1244711.0,True,False
Aichi,1877,1250839.0,True,False
Aichi,1878,1267206.0,True,False
Aichi,1879,1295452.0,True,False
Aichi,1880,1303812.0,True,False
Aichi,1881,1317792.0,True,False
Aichi,1882,1332050.0,True,False
Aichi,1883,1354996.0,True,False
Aichi,1884,1370576.0,True,False
Aichi,1885,1373419.0,True,False
Aichi,1886,1386473.0,True,False
Aichi,1887,1404106.0,True,False
Aichi,1888,1429486.0,True,False
Aichi,1889,1444011.0,True,False
Aichi,1890,1456294.0,True,False
Aichi,1891,1473099.0,True,False
Aichi,1892,1483744.0,True,False
Aichi,1893,1497791.0,True,False
Aichi,1894,1512420.0,True,False
Aichi,1895,1529349.0,True,False
Aichi,1896,1553447.0,True,False
Aichi,1897,1577320.0,True,False
Aichi,1898,1592733.0,True,False
Aichi,1899,1639611.0,True,False
Aichi,1900,1662097.2,False,True
Aichi,1901,1684583.4,False,True
Aichi,1902,1707069.6,False,True
Aichi,1903,1729555.8,False,True
Aichi,1904,1752042.0,True,False
Aichi,1905,1778981.4,False,True
Aichi,1906,1805920.8,False,True
Aichi,1907,1832860.2,False,True
Aichi,1908,1859799.6,False,True
Aichi,1909,1886739.0,True,False
Aichi,1910,1924036.0,False,True
Aichi,1911,1961333.0,False,True
Aichi,1912,1998630.0,False,True
Aichi,1913,2035927.0,False,True
Aichi,1914,2073224.0,True,False
Aichi,1915,2086594.6,False,True
Aichi,1916,2099965.2,False,True
Aichi,1917,2113335.8,False,True
Aichi,1918,2126706.4,False,True
Aichi,1919,2140077.0,True,False
Aichi,1920,2114919.5,False,True
Aichi,1921,2089762.0,True,False
Aichi,1922,2135708.4,False,True
Aichi,1923,2181654.8,False,True
Aichi,1924,2227601.2,False,True
Aichi,1925,2273547.6,False,True
Aichi,1926,2319494.0,True,False
Aichi,1927,2369077.8,False,True
Aichi,1928,2418661.6,False,True
Aichi,1929,2468245.4,False,True
Aichi,1930,2517829.2,False,True
Aichi,1931,2567413.0,True,False
Aichi,1932,2626470.6,False,True
Aichi,1933,2685528.2,False,True
Aichi,1934,2744585.8,False,True
Aichi,1935,2803643.4,False,True
Aichi,1936,2862701.0,True,False
Aichi,1937,2923479.2,False,True
Aichi,1938,2984257.4,False,True
Aichi,1939,3045035.6,False,True
Aichi,1940,3105813.8,False,True
Aichi,1941,3166592.0,True,False
Aichi,1942,3204463.3333333335,False,True
Aichi,1943,3242334.6666666665,False,True
Aichi,1944,3280206.0,True,False
Aichi,1945,3084337.0,False,True
Aichi,1946,2888468.0,True,False
Aichi,1947,3005685.0,False,True
Aichi,1948,3122902.0,True,False
Aichi,1949,3226116.0,True,False
Aichi,1950,3308350.5,False,True
Aichi,1951,3390585.0,True,False
Aichi,1952,3466309.8,False,True
Aichi,1953,3542034.6,False,True
Aichi,1954,3617759.4,False,True
Aichi,1955,3693484.2,False,True
Aichi,1956,3769209.0,True,False
Aichi,1957,3856629.8,False,True
Aichi,1958,3944050.6,False,True
Aichi,1959,4031471.4,False,True
Aichi,1960,4118892.2,False,True
Aichi,1961,4206313.0,True,False
Aichi,1962,4324781.0,False,True
Aichi,1963,4443249.0,False,True
Aichi,1964,4561717.0,False,True
Aichi,1965,4680185.0,False,True
Aichi,1966,4798653.0,True,False
Aichi,1967,4916155.0,False,True
Aichi,1968,5033657.0,False,True
Aichi,1969,5151159.0,False,True
Aichi,1970,5268661.0,False,True
Aichi,1971,5386163.0,True,False
Aichi,1972,5493644.2,False,True
Aichi,1973,5601125.4,False,True
Aichi,1974,5708606.6,False,True
Aichi,1975,5816087.8,False,True
Aichi,1976,5923569.0,True,False
Aichi,1977,5983182.8,False,True
Aichi,1978,6042796.6,False,True
Aichi,1979,6102410.4,False,True
Aichi,1980,6162024.2,False,True
Aichi,1981,6221638.0,True,False
Aichi,1982,6268344.8,False,True
Aichi,1983,6315051.6,False,True
Aichi,1984,6361758.4,False,True
Aichi,1985,6408465.2,False,True
Aichi,1986,6455172.0,True,False
Aichi,1987,6502258.2,False,True
Aichi,1988,6549344.4,False,True
Aichi,1989,6596430.6,False,True
Aichi,1990,6643516.8,False,True
Aichi,1991,6690603.0,True,False
Aichi,1992,6731882.4,False,True
Aichi,1993,6773161.8,False,True
Aichi,1994,6814441.2,False,True
Aichi,1995,6855720.6,False,True
Aichi,1996,6897000.0,True,False
Aichi,1997,6932000.0,True,False
Aichi,1998,6974000.0,True,False
Aichi,1999,7008000.0,True,False
Aichi,2000,7047500.0,False,True
Aichi,2001,7087000.0,True,False
Aichi,2002,7123000.0,True,False
Aichi,2003,7158000.0,True,False
Aichi,2004,7192000.0,True,False
Aichi,2005,7250000.0,False,True
Aichi,2006,7308000.0,True,False
Aichi,2007,7360000.0,True,False
Aichi,2008,7403000.0,True,False
Aichi,2009,7418000.0,True,False
Aichi,2010,7411000.0,True,False
Aichi,2011,7416000.0,True,False
Aichi,2012,7427000.0,True,False
Aichi,2013,7443000.0,True,False
Aichi,2014,7455000.0,True,False
Aichi,2015,7483000.0,True,False
Aichi,2016,7507000.0,True,False
Aichi,2017,7525000.0,True,False
Aichi,2018,7537000.0,True,False
Aichi,2019,7552000.0,True,False
Aichi,2020,7542000.0,True,False
Aichi,2021,7517000.0,True,False
Aichi,2022,7495000.0,True,False
Aichi,2023,7477000.0,True,False
Aichi,2024,7460000.0,True,False
Akita,1872,582297.0,True,False
Akita,1873,581859.0,True,False
Akita,1874,596641.0,True,False
Akita,1875,604114.0,True,False
Akita,1876,609420.0,True,False
Akita,1877,613389.0,True,False
Akita,1878,616148.0,True,False
Akita,1879,621130.0,True,False
Akita,1880,618833.0,True,False
Akita,1881,625506.0,True,False
Akita,1882,628435.0,True,False
Akita,1883,633203.0,True,False
Akita,1884,640575.0,True,False
Akita,1885,639259.0,True,False
Akita,1886,644367.0,True,False
Akita,1887,654037.0,True,False
Akita,1888,662917.0,True,False
Akita,1889,682928.0,True,False
Akita,1890,690122.0,True,False
Akita,1891,697298.0,True,False
Akita,1892,703482.0,True,False
Akita,1893,712738.0,True,False
Akita,1894,720871.0,True,False
Akita,1895,726974.0,True,False
Akita,1896,737922.0,True,False
Akita,1897,748358.0,True,False
Akita,1898,757041.0,True,False
Akita,1899,781129.0,True,False
Akita,1900,792436.2,False,True
Akita,1901,803743.4,False,True
Akita,1902,815050.6,False,True
Akita,1903,826357.8,False,True
Akita,1904,837665.0,True,False
Akita,1905,848662.0,False,True
Akita,1906,859659.0,False,True
Akita,1907,870656.0,False,True
Akita,1908,881653.0,False,True
Akita,1909,892650.0,True,False
Akita,1910,902845.6,False,True
Akita,1911,913041.2,False,True
Akita,1912,923236.8,False,True
Akita,1913,933432.4,False,True
Akita,1914,943628.0,True,False
Akita,1915,950344.8,False,True
Akita,1916,957061.6,False,True
Akita,1917,963778.4,False,True
Akita,1918,970495.2,False,True
Akita,1919,977212.0,True,False
Akita,1920,937874.5,False,True
Akita,1921,898537.0,True,False
Akita,1922,906111.2,False,True
Akita,1923,913685.4,False,True
Akita,1924,921259.6,False,True
Akita,1925,928833.8,False,True
Akita,1926,936408.0,True,False
Akita,1927,946667.6,False,True
Akita,1928,956927.2,False,True
Akita,1929,967186.8,False,True
Akita,1930,977446.4,False,True
Akita,1931,987706.0,True,False
Akita,1932,997713.6,False,True
Akita,1933,1007721.2,False,True
Akita,1934,1017728.8,False,True
Akita,1935,1027736.4,False,True
Akita,1936,1037744.0,True,False
Akita,1937,1040650.2,False,True
Akita,1938,1043556.4,False,True
Akita,1939,1046462.6,False,True
Akita,1940,1049368.8,False,True
Akita,1941,1052275.0,True,False
Akita,1942,1051106.3333333333,False,True
Akita,1943,1049937.6666666667,False,True
Akita,1944,1048769.0,True,False
Akita,1945,1126305.5,False,True
Akita,1946,1203842.0,True,False
Akita,1947,1230620.0,False,True
Akita,1948,1257398.0,True,False
Akita,1949,1283710.0,True,False
Akita,1950,1296370.5,False,True
Akita,1951,1309031.0,True,False
Akita,1952,1316999.0,False,True
Akita,1953,1324967.0,False,True
Akita,1954,1332935.0,False,True
Akita,1955,1340903.0,False,True
Akita,1956,1348871.0,True,False
Akita,1957,1346212.8,False,True
Akita,1958,1343554.6,False,True
Akita,1959,1340896.4,False,True
Akita,1960,1338238.2,False,True
Akita,1961,1335580.0,True,False
Akita,1962,1324431.0,False,True
Akita,1963,1313282.0,False,True
Akita,1964,1302133.0,False,True
Akita,1965,1290984.0,False,True
Akita,1966,1279835.0,True,False
Akita,1967,1272143.2,False,True
Akita,1968,1264451.4,False,True
Akita,1969,1256759.6,False,True
Akita,1970,1249067.8,False,True
Akita,1971,1241376.0,True,False
Akita,1972,1239597.0,False,True
Akita,1973,1237818.0,False,True
Akita,1974,1236039.0,False,True
Akita,1975,1234260.0,False,True
Akita,1976,1232481.0,True,False
Akita,1977,1237333.8,False,True
Akita,1978,1242186.6,False,True
Akita,1979,1247039.4,False,True
Akita,1980,1251892.2,False,True
Akita,1981,1256745.0,True,False
Akita,1982,1256202.4,False,True
Akita,1983,1255659.8,False,True
Akita,1984,1255117.2,False,True
Akita,1985,1254574.6,False,True
Akita,1986,1254032.0,True,False
Akita,1987,1248721.2,False,True
Akita,1988,1243410.4,False,True
Akita,1989,1238099.6,False,True
Akita,1990,1232788.8,False,True
Akita,1991,1227478.0,True,False
Akita,1992,1223982.4,False,True
Akita,1993,1220486.8,False,True
Akita,1994,1216991.2,False,True
Akita,1995,1213495.6,False,True
Akita,1996,1210000.0,True,False
Akita,1997,1206000.0,True,False
Akita,1998,1201000.0,True,False
Akita,1999,1196000.0,True,False
Akita,2000,1190000.0,False,True
Akita,2001,1184000.0,True,False
Akita,2002,1176000.0,True,False
Akita,2003,1167000.0,True,False
Akita,2004,1159000.0,True,False
Akita,2005,1146500.0,False,True
Akita,2006,1134000.0,True,False
Akita,2007,1121000.0,True,False
Akita,2008,1108000.0,True,False
Akita,2009,1096000.0,True,False
Akita,2010,1086000.0,True,False
Akita,2011,1075000.0,True,False
Akita,2012,1063000.0,True,False
Akita,2013,1050000.0,True,False
Akita,2014,1037000.0,True,False
Akita,2015,1023000.0,True,False
Akita,2016,1010000.0,True,False
Akita,2017,996000.0,True,False
Akita,2018,981000.0,True,False
Akita,2019,966000.0,True,False
Akita,2020,960000.0,True,False
Akita,2021,945000.0,True,False
Akita,2022,930000.0,True,False
Akita,2023,914000.0,True,False
Akita,2024,897000.0,True,False
Aomori,1872,473244.0,True,False
Aomori,1873,473317.0,True,False
Aomori,1874,473098.0,True,False
Aomori,1875,484428.0,True,False
Aomori,1876,489245.0,True,False
Aomori,1877,462865.0,True,False
Aomori,1878,464985.0,True,False
Aomori,1879,468517.0,True,False
Aomori,1880,475413.0,True,False
Aomori,1881,484274.0,True,False
Aomori,1882,487687.0,True,False
Aomori,1883,488505.0,True,False
Aomori,1884,493137.0,True,False
Aomori,1885,495182.0,True,False
Aomori,1886,499549.0,True,False
Aomori,1887,515779.0,True,False
Aomori,1888,523226.0,True,False
Aomori,1889,530292.0,True,False
Aomori,1890,538110.0,True,False
Aomori,1891,545026.0,True,False
Aomori,1892,551389.0,True,False
Aomori,1893,559391.0,True,False
Aomori,1894,567002.0,True,False
Aomori,1895,574235.0,True,False
Aomori,1896,584459.0,True,False
Aomori,1897,589557.0,True,False
Aomori,1898,600294.0,True,False
Aomori,1899,617531.0,True,False
Aomori,1900,627163.0,False,True
Aomori,1901,636795.0,False,True
Aomori,1902,646427.0,False,True
Aomori,1903,656059.0,False,True
Aomori,1904,665691.0,True,False
Aomori,1905,676778.2,False,True
Aomori,1906,687865.4,False,True
Aomori,1907,698952.6,False,True
Aomori,1908,710039.8,False,True
Aomori,1909,721127.0,True,False
Aomori,1910,729798.6,False,True
Aomori,1911,738470.2,False,True
Aomori,1912,747141.8,False,True
Aomori,1913,755813.4,False,True
Aomori,1914,764485.0,True,False
Aomori,1915,771156.2,False,True
Aomori,1916,777827.4,False,True
Aomori,1917,784498.6,False,True
Aomori,1918,791169.8,False,True
Aomori,1919,797841.0,True,False
Aomori,1920,777147.5,False,True
Aomori,1921,756454.0,True,False
Aomori,1922,767758.6,False,True
Aomori,1923,779063.2,False,True
Aomori,1924,790367.8,False,True
Aomori,1925,801672.4,False,True
Aomori,1926,812977.0,True,False
Aomori,1927,826364.4,False,True
Aomori,1928,839751.8,False,True
Aomori,1929,853139.2,False,True
Aomori,1930,866526.6,False,True
Aomori,1931,879914.0,True,False
Aomori,1932,897357.0,False,True
Aomori,1933,914800.0,False,True
Aomori,1934,932243.0,False,True
Aomori,1935,949686.0,False,True
Aomori,1936,967129.0,True,False
Aomori,1937,973805.0,False,True
Aomori,1938,980481.0,False,True
Aomori,1939,987157.0,False,True
Aomori,1940,993833.0,False,True
Aomori,1941,1000509.0,True,False
Aomori,1942,1003374.0,False,True
Aomori,1943,1006239.0,False,True
Aomori,1944,1009104.0,True,False
Aomori,1945,1047672.5,False,True
Aomori,1946,1086241.0,True,False
Aomori,1947,1133243.0,False,True
Aomori,1948,1180245.0,True,False
Aomori,1949,1218325.0,True,False
Aomori,1950,1250596.0,False,True
Aomori,1951,1282867.0,True,False
Aomori,1952,1302798.2,False,True
Aomori,1953,1322729.4,False,True
Aomori,1954,1342660.6,False,True
Aomori,1955,1362591.8,False,True
Aomori,1956,1382523.0,True,False
Aomori,1957,1391339.6,False,True
Aomori,1958,1400156.2,False,True
Aomori,1959,1408972.8,False,True
Aomori,1960,1417789.4,False,True
Aomori,1961,1426606.0,True,False
Aomori,1962,1424603.0,False,True
Aomori,1963,1422600.0,False,True
Aomori,1964,1420597.0,False,True
Aomori,1965,1418594.0,False,True
Aomori,1966,1416591.0,True,False
Aomori,1967,1418776.8,False,True
Aomori,1968,1420962.6,False,True
Aomori,1969,1423148.4,False,True
Aomori,1970,1425334.2,False,True
Aomori,1971,1427520.0,True,False
Aomori,1972,1435745.2,False,True
Aomori,1973,1443970.4,False,True
Aomori,1974,1452195.6,False,True
Aomori,1975,1460420.8,False,True
Aomori,1976,1468646.0,True,False
Aomori,1977,1479698.2,False,True
Aomori,1978,1490750.4,False,True
Aomori,1979,1501802.6,False,True
Aomori,1980,1512854.8,False,True
Aomori,1981,1523907.0,True,False
Aomori,1982,1524015.2,False,True
Aomori,1983,1524123.4,False,True
Aomori,1984,1524231.6,False,True
Aomori,1985,1524339.8,False,True
Aomori,1986,1524448.0,True,False
Aomori,1987,1516133.0,False,True
Aomori,1988,1507818.0,False,True
Aomori,1989,1499503.0,False,True
Aomori,1990,1491188.0,False,True
Aomori,1991,1482873.0,True,False
Aomori,1992,1482898.4,False,True
Aomori,1993,1482923.8,False,True
Aomori,1994,1482949.2,False,True
Aomori,1995,1482974.6,False,True
Aomori,1996,1483000.0,True,False
Aomori,1997,1480000.0,True,False
Aomori,1998,1478000.0,True,False
Aomori,1999,1475000.0,True,False
Aomori,2000,1474500.0,False,True
Aomori,2001,1474000.0,True,False
Aomori,2002,1469000.0,True,False
Aomori,2003,1462000.0,True,False
Aomori,2004,1452000.0,True,False
Aomori,2005,1437500.0,False,True
Aomori,2006,1423000.0,True,False
Aomori,2007,1407000.0,True,False
Aomori,2008,1392000.0,True,False
Aomori,2009,1379000.0,True,False
Aomori,2010,1373000.0,True,False
Aomori,2011,1363000.0,True,False
Aomori,2012,1350000.0,True,False
Aomori,2013,1335000.0,True,False
Aomori,2014,1321000.0,True,False
Aomori,2015,1308000.0,True,False
Aomori,2016,1293000.0,True,False
Aomori,2017,1278000.0,True,False
Aomori,2018,1263000.0,True,False
Aomori,2019,1246000.0,True,False
Aomori,2020,1238000.0,True,False
Aomori,2021,1221000.0,True,False
Aomori,2022,1204000.0,True,False
Aomori,2023,1184000.0,True,False
Aomori,2024,1165000.0,True,False
Chiba,1872,1043189.0,False,True
Chiba,1873,1043189.0,False,True
Chiba,1874,1043189.0,True,False
Chiba,1875,1055373.0,True,False
Chiba,1876,1061664.0,True,False
Chiba,1877,1071142.0,True,False
Chiba,1878,1078635.0,True,False
Chiba,1879,1099676.0,True,False
Chiba,1880,1103292.0,True,False
Chiba,1881,1108678.0,True,False
Chiba,1882,1117696.0,True,False
Chiba,1883,1124085.0,True,False
Chiba,1884,1113651.0,True,False
Chiba,1885,1118109.0,True,False
Chiba,1886,1125375.0,True,False
Chiba,1887,1141621.0,True,False
Chiba,1888,1159287.0,True,False
Chiba,1889,1172138.0,True,False
Chiba,1890,1184062.0,True,False
Chiba,1891,1191353.0,True,False
Chiba,1892,1196785.0,True,False
Chiba,1893,1205153.0,True,False
Chiba,1894,1215742.0,True,False
Chiba,1895,1221631.0,True,False
Chiba,1896,1230385.0,True,False
Chiba,1897,1239660.0,True,False
Chiba,1898,1245874.0,True,False
Chiba,1899,1275376.0,True,False
Chiba,1900,1283610.2,False,True
Chiba,1901,1291844.4,False,True
Chiba,1902,1300078.6,False,True
Chiba,1903,1308312.8,False,True
Chiba,1904,1316547.0,True,False
Chiba,1905,1324926.6,False,True
Chiba,1906,1333306.2,False,True
Chiba,1907,1341685.8,False,True
Chiba,1908,1350065.4,False,True
Chiba,1909,1358445.0,True,False
Chiba,1910,1367073.4,False,True
Chiba,1911,1375701.8,False,True
Chiba,1912,1384330.2,False,True
Chiba,1913,1392958.6,False,True
Chiba,1914,1401587.0,True,False
Chiba,1915,1400418.8,False,True
Chiba,1916,1399250.6,False,True
Chiba,1917,1398082.4,False,True
Chiba,1918,1396914.2,False,True
Chiba,1919,1395746.0,True,False
Chiba,1920,1365950.5,False,True
Chiba,1921,1336155.0,True,False
Chiba,1922,1348775.4,False,True
Chiba,1923,1361395.8,False,True
Chiba,1924,1374016.2,False,True
Chiba,1925,1386636.6,False,True
Chiba,1926,1399257.0,True,False
Chiba,1927,1413429.8,False,True
Chiba,1928,1427602.6,False,True
Chiba,1929,1441775.4,False,True
Chiba,1930,1455948.2,False,True
Chiba,1931,1470121.0,True,False
Chiba,1932,1485375.6,False,True
Chiba,1933,1500630.2,False,True
Chiba,1934,1515884.8,False,True
Chiba,1935,1531139.4,False,True
Chiba,1936,1546394.0,True,False
Chiba,1937,1554800.2,False,True
Chiba,1938,1563206.4,False,True
Chiba,1939,1571612.6,False,True
Chiba,1940,1580018.8,False,True
Chiba,1941,1588425.0,True,False
Chiba,1942,1612065.0,False,True
Chiba,1943,1635705.0,False,True
Chiba,1944,1659345.0,True,False
Chiba,1945,1823530.0,False,True
Chiba,1946,1987715.0,True,False
Chiba,1947,2050316.0,False,True
Chiba,1948,2112917.0,True,False
Chiba,1949,2140511.0,True,False
Chiba,1950,2139774.0,False,True
Chiba,1951,2139037.0,True,False
Chiba,1952,2152241.6,False,True
Chiba,1953,2165446.2,False,True
Chiba,1954,2178650.8,False,True
Chiba,1955,2191855.4,False,True
Chiba,1956,2205060.0,True,False
Chiba,1957,2225250.0,False,True
Chiba,1958,2245440.0,False,True
Chiba,1959,2265630.0,False,True
Chiba,1960,2285820.0,False,True
Chiba,1961,2306010.0,True,False
Chiba,1962,2385162.0,False,True
Chiba,1963,2464314.0,False,True
Chiba,1964,2543466.0,False,True
Chiba,1965,2622618.0,False,True
Chiba,1966,2701770.0,True,False
Chiba,1967,2834740.8,False,True
Chiba,1968,2967711.6,False,True
Chiba,1969,3100682.4,False,True
Chiba,1970,3233653.2,False,True
Chiba,1971,3366624.0,True,False
Chiba,1972,3523128.6,False,True
Chiba,1973,3679633.2,False,True
Chiba,1974,3836137.8,False,True
Chiba,1975,3992642.4,False,True
Chiba,1976,4149147.0,True,False
Chiba,1977,4266402.4,False,True
Chiba,1978,4383657.8,False,True
Chiba,1979,4500913.2,False,True
Chiba,1980,4618168.6,False,True
Chiba,1981,4735424.0,True,False
Chiba,1982,4817971.8,False,True
Chiba,1983,4900519.6,False,True
Chiba,1984,4983067.4,False,True
Chiba,1985,5065615.2,False,True
Chiba,1986,5148163.0,True,False
Chiba,1987,5229616.2,False,True
Chiba,1988,5311069.4,False,True
Chiba,1989,5392522.6,False,True
Chiba,1990,5473975.8,False,True
Chiba,1991,5555429.0,True,False
Chiba,1992,5609143.2,False,True
Chiba,1993,5662857.4,False,True
Chiba,1994,5716571.6,False,True
Chiba,1995,5770285.8,False,True
Chiba,1996,5824000.0,True,False
Chiba,1997,5852000.0,True,False
Chiba,1998,5887000.0,True,False
Chiba,1999,5920000.0,True,False
Chiba,2000,5944000.0,False,True
Chiba,2001,5968000.0,True,False
Chiba,2002,5994000.0,True,False
Chiba,2003,6024000.0,True,False
Chiba,2004,6039000.0,True,False
Chiba,2005,6056500.0,False,True
Chiba,2006,6074000.0,True,False
Chiba,2007,6098000.0,True,False
Chiba,2008,6122000.0,True,False
Chiba,2009,6139000.0,True,False
Chiba,2010,6216000.0,True,False
Chiba,2011,6214000.0,True,False
Chiba,2012,6195000.0,True,False
Chiba,2013,6192000.0,True,False
Chiba,2014,6197000.0,True,False
Chiba,2015,6223000.0,True,False
Chiba,2016,6236000.0,True,False
Chiba,2017,6246000.0,True,False
Chiba,2018,6255000.0,True,False
Chiba,2019,6259000.0,True,False
Chiba,2020,6284000.0,True,False
Chiba,2021,6275000.0,True,False
Chiba,2022,6266000.0,True,False
Chiba,2023,6257000.0,True,False
Chiba,2024,6251000.0,True,False
Ehime,1872,786408.0,False,True
Ehime,1873,786408.0,False,True
Ehime,1874,786408.0,True,False
Ehime,1875,791522.0,True,False
Ehime,1876,793214.0,True,False
Ehime,1877,1394091.0,True,False
Ehime,1878,1403693.0,True,False
Ehime,1879,1432627.0,True,False
Ehime,1880,1438895.0,True,False
Ehime,1881,1453472.0,True,False
Ehime,1882,1472680.0,True,False
Ehime,1883,1491614.0,True,False
Ehime,1884,1511820.0,True,False
Ehime,1885,1527562.0,True,False
Ehime,1886,1529375.0,True,False
Ehime,1887,1533988.0,True,False
Ehime,1888,1557257.0,True,False
Ehime,1889,906414.0,True,False
Ehime,1890,921708.0,True,False
Ehime,1891,926972.0,True,False
Ehime,1892,933510.0,True,False
Ehime,1893,940009.0,True,False
Ehime,1894,942632.0,True,False
Ehime,1895,945101.0,True,False
Ehime,1896,956166.0,True,False
Ehime,1897,964079.0,True,False
Ehime,1898,971955.0,True,False
Ehime,1899,995441.0,True,False
Ehime,1900,1003345.2,False,True
Ehime,1901,1011249.4,False,True
Ehime,1902,1019153.6,False,True
Ehime,1903,1027057.8,False,True
Ehime,1904,1034962.0,True,False
Ehime,1905,1039479.0,False,True
Ehime,1906,1043996.0,False,True
Ehime,1907,1048513.0,False,True
Ehime,1908,1053030.0,False,True
Ehime,1909,1057547.0,True,False
Ehime,1910,1065635.4,False,True
Ehime,1911,1073723.8,False,True
Ehime,1912,1081812.2,False,True
Ehime,1913,1089900.6,False,True
Ehime,1914,1097989.0,True,False
Ehime,1915,1103999.0,False,True
Ehime,1916,1110009.0,False,True
Ehime,1917,1116019.0,False,True
Ehime,1918,1122029.0,False,True
Ehime,1919,1128039.0,True,False
Ehime,1920,1087379.5,False,True
Ehime,1921,1046720.0,True,False
Ehime,1922,1056649.2,False,True
Ehime,1923,1066578.4,False,True
Ehime,1924,1076507.6,False,True
Ehime,1925,1086436.8,False,True
Ehime,1926,1096366.0,True,False
Ehime,1927,1105517.2,False,True
Ehime,1928,1114668.4,False,True
Ehime,1929,1123819.6,False,True
Ehime,1930,1132970.8,False,True
Ehime,1931,1142122.0,True,False
Ehime,1932,1146677.2,False,True
Ehime,1933,1151232.4,False,True
Ehime,1934,1155787.6,False,True
Ehime,1935,1160342.8,False,True
Ehime,1936,1164898.0,True,False
Ehime,1937,1167659.4,False,True
Ehime,1938,1170420.8,False,True
Ehime,1939,1173182.2,False,True
Ehime,1940,1175943.6,False,True
Ehime,1941,1178705.0,True,False
Ehime,1942,1181300.3333333333,False,True
Ehime,1943,1183895.6666666667,False,True
Ehime,1944,1186491.0,True,False
Ehime,1945,1278791.5,False,True
Ehime,1946,1371092.0,True,False
Ehime,1947,1412489.5,False,True
Ehime,1948,1453887.0,True,False
Ehime,1949,1481106.0,True,False
Ehime,1950,1501492.0,False,True
Ehime,1951,1521878.0,True,False
Ehime,1952,1525628.0,False,True
Ehime,1953,1529378.0,False,True
Ehime,1954,1533128.0,False,True
Ehime,1955,1536878.0,False,True
Ehime,1956,1540628.0,True,False
Ehime,1957,1532639.8,False,True
Ehime,1958,1524651.6,False,True
Ehime,1959,1516663.4,False,True
Ehime,1960,1508675.2,False,True
Ehime,1961,1500687.0,True,False
Ehime,1962,1489826.4,False,True
Ehime,1963,1478965.8,False,True
Ehime,1964,1468105.2,False,True
Ehime,1965,1457244.6,False,True
Ehime,1966,1446384.0,True,False
Ehime,1967,1440732.0,False,True
Ehime,1968,1435080.0,False,True
Ehime,1969,1429428.0,False,True
Ehime,1970,1423776.0,False,True
Ehime,1971,1418124.0,True,False
Ehime,1972,1427542.2,False,True
Ehime,1973,1436960.4,False,True
Ehime,1974,1446378.6,False,True
Ehime,1975,1455796.8,False,True
Ehime,1976,1465215.0,True,False
Ehime,1977,1473499.4,False,True
Ehime,1978,1481783.8,False,True
Ehime,1979,1490068.2,False,True
Ehime,1980,1498352.6,False,True
Ehime,1981,1506637.0,True,False
Ehime,1982,1511306.2,False,True
Ehime,1983,1515975.4,False,True
Ehime,1984,1520644.6,False,True
Ehime,1985,1525313.8,False,True
Ehime,1986,1529983.0,True,False
Ehime,1987,1526991.4,False,True
Ehime,1988,1523999.8,False,True
Ehime,1989,1521008.2,False,True
Ehime,1990,1518016.6,False,True
Ehime,1991,1515025.0,True,False
Ehime,1992,1513020.0,False,True
Ehime,1993,1511015.0,False,True
Ehime,1994,1509010.0,False,True
Ehime,1995,1507005.0,False,True
Ehime,1996,1505000.0,True,False
Ehime,1997,1504000.0,True,False
Ehime,1998,1502000.0,True,False
Ehime,1999,1497000.0,True,False
Ehime,2000,1494000.0,False,True
Ehime,2001,1491000.0,True,False
Ehime,2002,1486000.0,True,False
Ehime,2003,1483000.0,True,False
Ehime,2004,1477000.0,True,False
Ehime,2005,1468500.0,False,True
Ehime,2006,1460000.0,True,False
Ehime,2007,1452000.0,True,False
Ehime,2008,1444000.0,True,False
Ehime,2009,1436000.0,True,False
Ehime,2010,1431000.0,True,False
Ehime,2011,1423000.0,True,False
Ehime,2012,1415000.0,True,False
Ehime,2013,1405000.0,True,False
Ehime,2014,1395000.0,True,False
Ehime,2015,1385000.0,True,False
Ehime,2016,1375000.0,True,False
Ehime,2017,1364000.0,True,False
Ehime,2018,1352000.0,True,False
Ehime,2019,1339000.0,True,False
Ehime,2020,1335000.0,True,False
Ehime,2021,1321000.0,True,False
Ehime,2022,1306000.0,True,False
Ehime,2023,1291000.0,True,False
Ehime,2024,1276000.0,True,False
Fukui,1872,577717.0,False,True
Fukui,1873,577717.0,False,True
Fukui,1874,577717.0,False,True
Fukui,1875,577717.0,False,True
Fukui,1876,577717.0,False,True
Fukui,1877,577717.0,False,True
Fukui,1878,577717.0,False,True
Fukui,1879,577717.0,False,True
Fukui,1880,577717.0,False,True
Fukui,1881,577717.0,False,True
Fukui,1882,577717.0,True,False
Fukui,1883,582210.0,True,False
Fukui,1884,583065.0,True,False
Fukui,1885,591669.0,True,False
Fukui,1886,592331.0,True,False
Fukui,1887,585776.0,True,False
Fukui,1888,590548.0,True,False
Fukui,1889,596704.0,True,False
Fukui,1890,602342.0,True,False
Fukui,1891,603444.0,True,False
Fukui,1892,605014.0,True,False
Fukui,1893,607450.0,True,False
Fukui,1894,610550.0,True,False
Fukui,1895,613486.0,True,False
Fukui,1896,618203.0,True,False
Fukui,1897,619273.0,True,False
Fukui,1898,612620.0,True,False
Fukui,1899,621468.0,True,False
Fukui,1900,624350.6,False,True
