prefecture_norm,year,population,pop_is_observed,pop_is_interpolated,events_count,human_impact_sum,damage_sum_usd,events_with_human,events_with_damage,human_per_100k,econ_per_capita,econ_per_capita_log10,human_risk_norm,econ_risk_norm,risk_score
Hyogo,1963,4067869.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1964,4148561.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1965,4229252.6,False,True,1.0,730.0,4037235.784136182,1.0,1.0,17.26073301935193,0.9545979315910765,-0.02017951099172644,8.123499276490841e-05,0.21516031590543827,0.10762077544910159
Hyogo,1966,4309944.0,True,False,1.0,80.0,442436.7982614994,1.0,1.0,1.856172609203275,0.1026548832795738,-0.9886203864694337,8.735791713480231e-06,0.07583644773865078,0.03792259176518213
Hyogo,1967,4381540.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1968,4453137.6,False,True,1.0,102.0,564106.9177834118,1.0,1.0,2.290519834823878,0.1266762827592419,-0.8973046892284127,1.0779980317242814e-05,0.08897349769814432,0.04449213883923078
Hyogo,1969,4524734.4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1970,4596331.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1971,4667928.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1972,4732770.4,False,True,1.0,50.0,841018571.4285715,1.0,1.0,1.0564636729472445,177.7011137976546,2.2496901498911734,4.972084252275876e-06,0.5417130558779669,0.2708590139811096
Hyogo,1973,4797612.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1974,4862455.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1975,4927297.6,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1976,4992140.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1977,5022690.4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1978,5053240.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1979,5083791.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1980,5114341.6,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1981,5144892.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1982,5171523.6,False,True,1.0,3150.0,445341000.0,1.0,1.0,60.910482937755525,86.11408057772375,1.9350741690754492,0.0002866658464161464,0.4964511131571865,0.2483688895018013
Hyogo,1983,5198155.2,False,True,1.0,77.0,1310187000.0,1.0,1.0,1.4812947485677226,252.04845749892192,2.40148404396121,6.971486555506307e-06,0.5635507467700466,0.28177885912830103
Hyogo,1984,5224786.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1985,5251418.4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1986,5278050.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1987,5303448.0,False,True,1.0,65010.0,94318133250.0,1.0,1.0,1225.806305633618,17784.304333708937,4.250036881613986,0.0057690693817975995,0.8294911241063857,0.41763009674409163
Hyogo,1988,5328846.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1989,5354244.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1990,5379642.0,False,True,1.0,60000.0,9603335000.0,1.0,1.0,1115.3158518726711,1785.1252927239395,3.2516687033776277,0.0052490630065295946,0.6858617916725339,0.34555542733953176
Hyogo,1991,5405040.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1992,5406032.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1993,5407024.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1994,5408016.0,False,True,1.0,285.0,360618000.0,1.0,1.0,5.269954822618868,66.68212520081302,1.8240094326118492,2.480223414653751e-05,0.4804728855824771,0.2402488439083118
Hyogo,1995,5409008.0,False,True,1.0,541636.0,205855147000.0,1.0,1.0,10013.592141109793,38057.83740752463,4.5804441063718455,0.04712743567853062,0.8770248598141138,0.4620761477463222
Hyogo,1996,5410000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1997,5433000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,1998,5461000.0,True,False,1.0,258.0,5773120000.0,1.0,1.0,4.724409448818897,1057.1543673319904,3.024138408296569,2.223470851226211e-05,0.6531283521425403,0.32657529342552627
Hyogo,1999,5484000.0,True,False,2.0,51477.0,9617345000.0,2.0,2.0,938.6761487964989,1753.7098832968636,3.2439577495177705,0.004417735334332787,0.684752462289384,0.3445850988118584
Hyogo,2000,5527500.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,2001,5571000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,2002,5578000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,2003,5585000.0,True,False,1.0,2180.0,93787000.0,1.0,1.0,39.033124440465535,16.79265890778872,1.2251194666893095,0.00018370341386764812,0.39431412383313935,0.1972489136235035
Hyogo,2004,5587000.0,True,False,2.0,188552.0,4151887000.0,2.0,2.0,3374.8344370860927,743.1335242527296,2.8710668536478,0.01588314069698448,0.6311068517701499,0.3234949962335672
Hyogo,2005,5588500.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,2006,5590000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Hyogo,2007,5589000.0,True,False,1.0,3000.0,0.0,1.0,0.0,53.676865271068166,0.0,0.0,0.00025262193425096513,0.2180634229512811,0.10915802244276603
Hyogo,2008,5586000.0,True,False,1.0,50003.0,1881914163.247341,1.0,1.0,895.1485857500895,336.8983464459973,2.5274988793956608,0.0042128795344554115,0.5816797567733349,0.29294631815389516
Hyogo,2009,5583000.0,True,False,1.0,2000.0,336729993.2750504,1.0,1.0,35.82303421099767,60.31345034480573,1.7804141738174575,0.00016859561651783915,0.47420109321727894,0.23718484441689838
Hyogo,2010,5588000.0,True,False,1.0,15000.0,0.0,1.0,0.0,268.4323550465283,0.0,0.0,0.0012633357109239837,0.2180634229512811,0.10966337933110254
Hyogo,2011,5582000.0,True,False,2.0,22055.0,69727000.0,2.0,1.0,395.10927982801866,12.491400931565748,1.0966111479601859,0.001859521229613594,0.37582639111727256,0.18884295617344307
Hyogo,2012,5571000.0,True,False,1.0,7766.0,215872000.0,1.0,1.0,139.40046670256686,38.74923712080417,1.5882631567136458,0.0006560669173963651,0.4465574614241868,0.2236067641707916
Hyogo,2013,5558000.0,True,False,3.0,81727.0,2367432136.3057327,3.0,2.0,1470.4390068369917,425.9503663738274,2.629358996131375,0.006920395671940416,0.5963337700795577,0.301627082875749
Hyogo,2014,5541000.0,True,False,2.0,19800.0,7817836000.0,2.0,1.0,357.33622089875473,1410.9070564879985,3.149498405544653,0.0016817481208245895,0.6711631544440907,0.3364224512824576
Hyogo,2015,5535000.0,True,False,1.0,845.0,273962000.0,1.0,1.0,15.266485998193316,49.49629629629629,1.6945727028071063,7.184937500732937e-05,0.4618515878492927,0.23096171861215
Hyogo,2016,5520000.0,True,False,1.0,6000.0,320518610.90480703,1.0,1.0,108.69565217391305,58.06496574362446,1.7639141741555844,0.0005115594168582044,0.47182733573155855,0.23616944757420838
Hyogo,2017,5503000.0,True,False,2.0,23045.0,642428000.0,2.0,2.0,418.77157913865165,116.74141377430493,2.067224948445286,0.0019708842123528137,0.5154628651693878,0.2587168746908703
Hyogo,2018,5484000.0,True,False,2.0,24615.0,19675302000.0,2.0,2.0,448.8512035010941,3587.7647702407003,3.554823961034438,0.0021124493512559308,0.7294749478510272,0.3657936986011416
Ibaraki,1960,2050426.6,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1961,2047024.0,True,False,1.0,202.0,1117152.915610286,1.0,1.0,9.867983961106464,0.5457449036309716,-0.263010311203397,4.644215311052958e-05,0.1802256830825127,0.09013606261781161
Ibaraki,1962,2048850.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1963,2050676.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1964,2052502.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1965,2054328.0,False,True,1.0,730.0,4037235.784136182,1.0,1.0,35.534734472781366,1.9652342684012398,0.2934143284567824,0.00016723877801498596,0.26027520918551494,0.13022122398176497
Ibaraki,1966,2056154.0,True,False,1.0,80.0,442436.7982614994,1.0,1.0,3.8907591551994645,0.21517687792913343,-0.6672043980953043,1.8311261258039933e-05,0.12207666737915863,0.061047489320208335
Ibaraki,1967,2073633.4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1968,2091112.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1969,2108592.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1970,2126071.6,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1971,2143551.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1972,2183280.4,False,True,1.0,50.0,841018571.4285715,1.0,1.0,2.2901318584639885,385.2086847976886,2.585696070033997,1.077815436600695e-05,0.5900522428191903,0.29503151048677817
Ibaraki,1973,2223009.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1974,2262739.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1975,2302468.6,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1976,2342198.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1977,2385359.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1978,2428521.6,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1979,2471683.4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1980,2514845.2,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1981,2558007.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1982,2591406.6,False,True,1.0,3150.0,445341000.0,1.0,1.0,121.55560613297813,171.85300060592576,2.235157119453862,0.0005720828179009331,0.5396222746356809,0.2700971787267909
Ibaraki,1983,2624806.2,False,True,1.0,77.0,1310187000.0,1.0,1.0,2.933549913132634,499.1557090957801,2.698236042722714,1.380630276255641e-05,0.6062427039153748,0.3031282551090687
Ibaraki,1984,2658205.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1985,2691605.4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1986,2725005.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1987,2749080.4,False,True,1.0,65010.0,94318133250.0,1.0,1.0,2364.7907860388514,34308.97592154817,4.535407755122386,0.011129525158578743,0.8705457459899502,0.4408376355742645
Ibaraki,1988,2773155.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1989,2797231.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1990,2821306.6,False,True,1.0,60000.0,9603335000.0,1.0,1.0,2126.674215414943,3403.8608210819766,3.5319717941059037,0.010008866037662437,0.7261873415829563,0.3680981038103094
Ibaraki,1991,2845382.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1992,2870705.6,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1993,2896029.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1994,2921352.8,False,True,1.0,285.0,360618000.0,1.0,1.0,9.755754251934242,123.44212585347447,2.0914633923039854,4.591396119640914e-05,0.5189499069106523,0.2594979104359244
Ibaraki,1995,2946676.4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1996,2972000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1997,2983000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,1998,2996000.0,True,False,2.0,24291.0,6079440612.5,2.0,2.0,810.781041388518,2029.1857852136181,3.307321811350418,0.003815816625938061,0.6938682755732143,0.3488420460995762
Ibaraki,1999,3002000.0,True,False,1.0,27338.0,9415846000.0,1.0,1.0,910.6595602931379,3136.5243171219186,3.4964486589229073,0.00428587955730314,0.7210768379596293,0.3626813587584662
Ibaraki,2000,2997000.0,False,True,1.0,12100.0,637579000.0,1.0,1.0,403.73707040373705,212.73907240573908,2.3278472612794334,0.001900126602757935,0.5529570578186982,0.2774285922107281
Ibaraki,2001,2992000.0,True,False,1.0,300.0,50509498.99125756,1.0,1.0,10.026737967914439,16.881517042532607,1.2274114715311444,4.718930449627821e-05,0.39464386103084276,0.1973455251676695
Ibaraki,2002,2990000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,2003,2991000.0,True,False,1.0,2180.0,93787000.0,1.0,1.0,72.88532263457037,31.356402540956203,1.4963262311096193,0.0003430235929290587,0.4333310390097087,0.21683703130131887
Ibaraki,2004,2989000.0,True,False,1.0,84792.0,3819736000.0,1.0,1.0,2836.8016058882567,1277.931080628973,3.1065074327663385,0.013350971692305652,0.6649782971385032,0.33916463441540445
Ibaraki,2005,2980500.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,2006,2972000.0,True,False,1.0,246.0,41417789.1728312,1.0,1.0,8.277254374158815,13.935999048731897,1.1441381080187472,3.8955628271651686e-05,0.3826638141187551,0.19135138487351339
Ibaraki,2007,2969000.0,True,False,1.0,3000.0,0.0,1.0,0.0,101.04412260020209,0.0,0.0,0.00047554866639563627,0.2180634229512811,0.10926948580883836
Ibaraki,2008,2964000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,2009,2960000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,2010,2970000.0,True,False,1.0,15000.0,0.0,1.0,0.0,505.050505050505,0.0,0.0,0.002376942744997717,0.2180634229512811,0.1102201828481394
Ibaraki,2011,2958000.0,True,False,2.0,390820.0,292855483000.0,2.0,1.0,13212.305611899932,99004.55814739689,4.995655189877265,0.06218169005841837,0.9367588257427647,0.4994702579005915
Ibaraki,2012,2943000.0,True,False,2.0,10306.0,351558211.94970167,2.0,2.0,350.18688413183827,119.455729510602,2.0772069848532797,0.0016481008637884479,0.516898921783435,0.2592735113236117
Ibaraki,2013,2931000.0,True,False,1.0,19289.0,269310000.0,1.0,1.0,658.1030365063118,91.88331627430911,1.963236661464672,0.0030972610114075984,0.5005026845811505,0.2517999727962791
Ibaraki,2014,2919000.0,True,False,2.0,19800.0,7817836000.0,2.0,1.0,678.3144912641316,2678.2583076396027,3.427852460716543,0.003192383123497448,0.7112083081219848,0.3572003456227411
Ibaraki,2015,2917000.0,True,False,3.0,105937.0,5334487418.39834,3.0,3.0,3631.71066163867,1828.7581139521221,3.262156266043451,0.017092089252043533,0.6873705753631473,0.3522313323075954
Ibaraki,2016,2905000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ibaraki,2017,2892000.0,True,False,1.0,18810.0,1279738000.0,1.0,1.0,650.4149377593361,442.50968188105116,2.645922777274557,0.0030610781537394878,0.5987167034302362,0.30088889079198783
Ibaraki,2018,2877000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1960,971971.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1961,973418.0,True,False,1.0,202.0,1117152.915610286,1.0,1.0,20.751619550902078,1.147660014105231,0.059813250547518466,9.766431484616957e-05,0.22666840199019128,0.11338303315251873
Ishikawa,1962,974834.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1963,976250.4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1964,977666.6,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1965,979082.8,False,True,1.0,730.0,4037235.784136182,1.0,1.0,74.55957759650154,4.123487598940745,0.6152646927951839,0.0003509032171354354,0.3065779199301403,0.15346441157363785
Ishikawa,1966,980499.0,True,False,1.0,80.0,442436.7982614994,1.0,1.0,8.159110820102825,0.4512363584883813,-0.3455959142226223,3.8399603753562054e-05,0.16834458020997076,0.08419148990686216
Ishikawa,1967,984883.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1968,989267.4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1969,993651.6,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1970,998035.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1971,1002420.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1972,1015910.4,False,True,1.0,50.0,841018571.4285715,1.0,1.0,4.9216938816651545,827.8471914733537,2.917950179750535,2.3163197438944813e-05,0.6378516789563589,0.3189374210768989
Ishikawa,1973,1029400.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1974,1042891.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1975,1056381.6,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1976,1069872.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1977,1079758.4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1978,1089644.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1979,1099531.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1980,1109417.6,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1981,1119304.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1982,1125908.2,False,True,1.0,3150.0,445341000.0,1.0,1.0,279.7741414442137,395.5393521425637,2.5971896978670124,0.001316714089172702,0.5917057631625724,0.29651123862587253
Ishikawa,1983,1132512.4,False,True,1.0,77.0,1310187000.0,1.0,1.0,6.799042553529658,1156.8853462443326,3.0632903200919914,3.1998651043675284e-05,0.6587609064218837,0.32939645253646366
Ishikawa,1984,1139116.6,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1985,1145720.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1986,1152325.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1987,1154785.6,False,True,1.0,65010.0,94318133250.0,1.0,1.0,5629.6164413550005,81675.88273528869,4.91209383693374,0.0264949263956493,0.9247373474923765,0.4756161369440129
Ishikawa,1988,1157246.2,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1989,1159706.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1990,1162167.4,False,True,1.0,60000.0,9603335000.0,1.0,1.0,5162.76742920168,8263.297524952086,3.91715339006961,0.02429777311820387,0.7816011425234098,0.4029494578208069
Ishikawa,1991,1164628.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1992,1168102.4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1993,1171576.8,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1994,1175051.2,False,True,1.0,285.0,360618000.0,1.0,1.0,24.25426228235842,306.8955633592817,2.4869906100919414,0.00011414896567930078,0.5758520713512878,0.28798311015848355
Ishikawa,1995,1178525.6,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1996,1182000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1997,1184000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,1998,1185000.0,True,False,1.0,258.0,5773120000.0,1.0,1.0,21.772151898734176,4871.831223628692,3.68769223448599,0.00010246729382739526,0.7485899214985215,0.37434619439617445
Ishikawa,1999,1186000.0,True,False,1.0,27338.0,9415846000.0,1.0,1.0,2305.059021922428,7939.1618887015175,3.899774657801915,0.010848406771521098,0.7791009669683706,0.39497468686994586
Ishikawa,2000,1184000.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,2001,1182000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,2002,1180000.0,True,False,1.0,579.0,97483333.0531271,1.0,1.0,49.067796610169495,82.61299411281958,1.9170483624252166,0.0002309300594678206,0.49385784683300515,0.2470443884462365
Ishikawa,2003,1180000.0,True,False,1.0,2180.0,93787000.0,1.0,1.0,184.74576271186442,79.48050847457627,1.9002606368348118,0.0008694775986871311,0.4914426959175463,0.2461560867581167
Ishikawa,2004,1179000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,2005,1175500.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,2006,1172000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,2007,1170000.0,True,False,2.0,44027.0,378226000.0,2.0,1.0,3762.991452991453,323.27008547008546,2.5095655180468763,0.017709942162679376,0.5790997900085979,0.29840486608563865
Ishikawa,2008,1168000.0,True,False,1.0,50003.0,1881914163.247341,1.0,1.0,4281.078767123287,1611.2278794925865,3.2071569679842664,0.020148240650229392,0.6794581512326769,0.34980319594145315
Ishikawa,2009,1165000.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180634229512811,0.10903171147564054
Ishikawa,2010,1170000.0,True,False,1.0,15000.0,0.0,1.0,0.0,1282.051282051282,0.0,0.0,0.006033777737301897,0.2180634229512811,0.1120486003442915
Ishikawa,2011,1166000.0,True,False,1.0,22000.0,0.0,1.0,0.0,1886.7924528301887,0.0,0.0,0.008879899311500907,0.2180634229512811,0.113471661131391
Ishikawa,2012,1163000.0,True,False,1.0,7766.0,215872000.0,1.0,1.0,667.755803955288,185.6165090283749,2.2686166004446404,0.0031426902810104467,0.5444358925203957,0.27378929140070307
